student_code,skill_name
STU006115,Machine Learning
STU006116,Problem Solving
STU006116,Spark
STU006116,Deep Learning
STU006116,NLP
STU006116,Node.js
STU006116,Azure
STU006117,Statistics
STU006117,Java
STU006117,AWS
STU006118,Node.js
STU006118,Tableau
STU006118,NLP
STU006118,AWS
STU006118,Kubernetes
STU006118,Spark
STU006119,Kubernetes
STU006119,C++
STU006119,AWS
STU006119,System Design
STU006121,AWS
STU006121,Machine Learning
STU006121,Java
STU006121,NLP
STU006121,React
STU006122,Machine Learning
STU006122,Statistics
STU006122,Data Visualization
STU006122,NLP
STU006122,Deep Learning
STU006122,Azure
STU006123,NLP
STU006123,Java
STU006123,System Design
STU006123,Power BI
STU006124,Excel
STU006124,Node.js
STU006124,Machine Learning
STU006124,Python
STU006124,Tableau
STU006125,Data Visualization
STU006125,Financial Modeling
STU006125,System Design
STU006125,Machine Learning
STU006126,Tableau
STU006126,Deep Learning
STU006126,Kubernetes
STU006126,System Design
STU006127,React
STU006127,Kubernetes
STU006127,Docker
STU006127,System Design
STU006127,SQL
STU006127,Node.js
STU006128,Azure
STU006128,Kubernetes
STU006128,NLP
STU006128,Statistics
STU006129,AWS
STU006129,Machine Learning
STU006129,Kubernetes
STU006129,C++
STU006130,Power BI
STU006130,Go
STU006130,SQL
STU006130,Tableau
STU006130,Communication
STU006131,Kubernetes
STU006131,Node.js
STU006131,AWS
STU006131,JavaScript
STU006131,Java
STU006133,Java
STU006133,NLP
STU006133,Communication
STU006133,AWS
STU006135,Kubernetes
STU006135,Deep Learning
STU006135,Go
STU006136,Kubernetes
STU006136,Machine Learning
STU006136,Power BI
STU006136,Statistics
STU006136,Deep Learning
STU006136,System Design
STU006137,System Design
STU006137,Azure
STU006137,Tableau
STU006137,C++
STU006137,Power BI
STU006138,Financial Modeling
STU006138,System Design
STU006138,AWS
STU006138,Spark
STU006138,Node.js
STU006138,React
STU006140,Financial Modeling
STU006140,Python
STU006140,Kubernetes
STU006140,Problem Solving
STU006140,Spark
STU006141,Azure
STU006141,JavaScript
STU006141,Spark
STU006142,SQL
STU006142,Python
STU006142,Tableau
STU006142,Spark
STU006142,Machine Learning
STU006142,Power BI
STU006143,Machine Learning
STU006143,Java
STU006143,Spark
STU006143,Tableau
STU006143,System Design
STU006144,Kubernetes
STU006144,JavaScript
STU006144,C++
STU006144,React
STU006144,Problem Solving
STU006146,React
STU006146,Kubernetes
STU006146,Tableau
STU006146,AWS
STU006146,System Design
STU006146,Machine Learning
STU006147,NLP
STU006147,Kubernetes
STU006147,Problem Solving
STU006147,JavaScript
STU006148,Python
STU006148,Deep Learning
STU006148,C++
STU006148,Docker
STU006148,Spark
STU006148,Java
STU006150,Machine Learning
STU006150,JavaScript
STU006150,Problem Solving
STU006150,Excel
STU006153,C++
STU006153,Kubernetes
STU006153,Go
STU006153,Problem Solving
STU006153,JavaScript
STU006155,Excel
STU006155,System Design
STU006155,Go
STU006155,Data Visualization
STU006156,Spark
STU006156,Machine Learning
STU006156,AWS
STU006157,Problem Solving
STU006157,System Design
STU006157,AWS
STU006157,NLP
STU006161,NLP
STU006161,Kubernetes
STU006161,JavaScript
STU006162,C++
STU006162,AWS
STU006162,Power BI
STU006167,JavaScript
STU006167,Machine Learning
STU006167,Problem Solving
STU006167,React
STU006167,NLP
STU006167,Data Visualization
STU006168,Go
STU006168,Machine Learning
STU006168,Docker
STU006168,SQL
STU006168,C++
STU006168,Kubernetes
STU006170,JavaScript
STU006170,Go
STU006170,Python
STU006170,Spark
STU006170,AWS
STU006170,Excel
STU006171,Spark
STU006171,Excel
STU006171,Data Visualization
STU006171,Java
STU006173,Spark
STU006173,Go
STU006173,Communication
STU006173,Kubernetes
STU006173,Data Visualization
STU006174,Azure
STU006174,SQL
STU006174,Power BI
STU006174,Java
STU006174,Spark
STU006176,Communication
STU006176,Tableau
STU006176,System Design
STU006176,AWS
STU006176,Machine Learning
STU006179,Go
STU006179,Kubernetes
STU006179,React
STU006179,Statistics
STU006180,Data Visualization
STU006180,SQL
STU006180,Spark
STU006180,Docker
STU006180,AWS
STU006181,Docker
STU006181,React
STU006181,AWS
STU006181,C++
STU006181,Spark
STU006183,Power BI
STU006183,System Design
STU006183,C++
STU006183,Kubernetes
STU006183,Machine Learning
STU006184,NLP
STU006184,Spark
STU006184,Excel
STU006185,Node.js
STU006185,Financial Modeling
STU006185,SQL
STU006187,System Design
STU006187,Azure
STU006187,Excel
STU006187,Machine Learning
STU006187,Go
STU006187,Docker
STU006189,Statistics
STU006189,Azure
STU006189,Kubernetes
STU006189,Problem Solving
STU006190,Java
STU006190,Kubernetes
STU006190,JavaScript
STU006191,System Design
STU006191,Node.js
STU006191,Deep Learning
STU006191,JavaScript
STU006196,Machine Learning
STU006196,Kubernetes
STU006196,React
STU006197,Communication
STU006197,Problem Solving
STU006197,Statistics
STU006197,Power BI
STU006197,Docker
STU006197,Data Visualization
STU006200,Machine Learning
STU006200,Problem Solving
STU006200,React
STU006200,Power BI
STU006200,Kubernetes
STU006200,Excel
STU006205,JavaScript
STU006205,AWS
STU006205,Node.js
STU006205,Spark
STU006205,C++
STU006205,NLP
STU006208,Communication
STU006208,Java
STU006208,Deep Learning
STU006208,Docker
STU006208,Kubernetes
STU006208,React
STU006209,System Design
STU006209,Deep Learning
STU006209,C++
STU006209,Docker
STU006209,Communication
STU006209,Java
STU006210,Go
STU006210,Spark
STU006210,NLP
STU006211,Communication
STU006211,Machine Learning
STU006211,Azure
STU006211,Spark
STU006212,C++
STU006212,Tableau
STU006212,JavaScript
STU006212,Financial Modeling
STU006212,Excel
STU006213,React
STU006213,System Design
STU006213,SQL
STU006213,Data Visualization
STU006213,Machine Learning
STU006213,Deep Learning
STU006214,Data Visualization
STU006214,Deep Learning
STU006214,Node.js
STU006214,NLP
STU006214,Machine Learning
STU006214,SQL
STU006215,Power BI
STU006215,Financial Modeling
STU006215,Go
STU006215,Azure
STU006215,Node.js
STU006215,Spark
STU006216,Deep Learning
STU006216,AWS
STU006216,Kubernetes
STU006217,Spark
STU006217,Deep Learning
STU006217,Kubernetes
STU006217,Node.js
STU006217,Excel
STU006218,SQL
STU006218,Excel
STU006218,C++
STU006218,Tableau
STU006219,Deep Learning
STU006219,React
STU006219,JavaScript
STU006219,Kubernetes
STU006219,Tableau
STU006220,System Design
STU006220,Deep Learning
STU006220,Go
STU006220,Kubernetes
STU006221,NLP
STU006221,System Design
STU006221,Power BI
STU006221,Deep Learning
STU006221,JavaScript
STU006221,Python
STU006223,Power BI
STU006223,Machine Learning
STU006223,C++
STU006224,Tableau
STU006224,Docker
STU006224,Communication
STU006224,React
STU006224,Power BI
STU006224,Node.js
STU006225,JavaScript
STU006225,NLP
STU006225,Node.js
STU006225,System Design
STU006228,Spark
STU006228,NLP
STU006228,JavaScript
STU006228,Excel
STU006228,Deep Learning
STU006228,Machine Learning
STU006229,React
STU006229,C++
STU006229,Power BI
STU006229,JavaScript
STU006229,Data Visualization
STU006230,React
STU006230,Excel
STU006230,Financial Modeling
STU006230,Tableau
STU006230,Deep Learning
STU006231,Problem Solving
STU006231,React
STU006231,Python
STU006231,NLP
STU006231,System Design
STU006231,Spark
STU006233,Python
STU006233,Tableau
STU006233,System Design
STU006234,Data Visualization
STU006234,System Design
STU006234,Tableau
STU006234,Machine Learning
STU006235,C++
STU006235,JavaScript
STU006235,Python
STU006235,Financial Modeling
STU006239,Power BI
STU006239,Java
STU006239,Kubernetes
STU006239,Machine Learning
STU006239,JavaScript
STU006240,Docker
STU006240,Java
STU006240,Machine Learning
STU006240,Go
STU006242,Power BI
STU006242,System Design
STU006242,Excel
STU006242,Go
STU006242,JavaScript
STU006242,Tableau
STU006245,Financial Modeling
STU006245,Problem Solving
STU006245,Power BI
STU006246,Deep Learning
STU006246,C++
STU006246,System Design
STU006248,Communication
STU006248,Data Visualization
STU006248,NLP
STU006248,JavaScript
STU006254,Python
STU006254,Azure
STU006254,Machine Learning
STU006254,Docker
STU006254,Statistics
STU006254,Data Visualization
STU006256,AWS
STU006256,Excel
STU006256,Kubernetes
STU006257,Java
STU006257,Kubernetes
STU006257,Data Visualization
STU006257,React
STU006261,System Design
STU006261,Kubernetes
STU006261,React
STU006261,Statistics
STU006261,SQL
STU006263,AWS
STU006263,Spark
STU006263,Machine Learning
STU006263,NLP
STU006263,Statistics
STU006264,NLP
STU006264,Docker
STU006264,Kubernetes
STU006264,C++
STU006264,AWS
STU006264,System Design
STU006265,Statistics
STU006265,Spark
STU006265,Deep Learning
STU006265,Kubernetes
STU006269,C++
STU006269,AWS
STU006269,Spark
STU006269,SQL
STU006269,Communication
STU006269,Deep Learning
STU006270,Statistics
STU006270,React
STU006270,AWS
STU006270,Python
STU006271,SQL
STU006271,Communication
STU006271,Azure
STU006271,Deep Learning
STU006273,NLP
STU006273,React
STU006273,Tableau
STU006273,Deep Learning
STU006273,System Design
STU006273,Financial Modeling
STU006275,System Design
STU006275,Machine Learning
STU006275,Docker
STU006275,Problem Solving
STU006275,Deep Learning
STU006277,SQL
STU006277,NLP
STU006277,AWS
STU006277,Machine Learning
STU006277,Power BI
STU006278,Java
STU006278,Kubernetes
STU006278,Python
STU006278,React
STU006279,Problem Solving
STU006279,Statistics
STU006279,Communication
STU006279,SQL
STU006279,Machine Learning
STU006280,Data Visualization
STU006280,Kubernetes
STU006280,C++
STU006281,AWS
STU006281,Spark
STU006281,System Design
STU006281,Node.js
STU006283,AWS
STU006283,Machine Learning
STU006283,Spark
STU006283,JavaScript
STU006284,Kubernetes
STU006284,Docker
STU006284,Statistics
STU006285,Statistics
STU006285,Machine Learning
STU006285,Kubernetes
STU006286,React
STU006286,Azure
STU006286,NLP
STU006286,AWS
STU006286,JavaScript
STU006287,Java
STU006287,Statistics
STU006287,Tableau
STU006289,Data Visualization
STU006289,AWS
STU006289,Communication
STU006290,JavaScript
STU006290,Kubernetes
STU006290,Financial Modeling
STU006290,System Design
STU006290,Power BI
STU006290,Azure
STU006292,Docker
STU006292,Node.js
STU006292,AWS
STU006292,Machine Learning
STU006292,Spark
STU006293,Kubernetes
STU006293,Spark
STU006293,C++
STU006293,Java
STU006294,Node.js
STU006294,System Design
STU006294,AWS
STU006294,Python
STU006294,Azure
STU006294,Machine Learning
STU006295,Spark
STU006295,Deep Learning
STU006295,Excel
STU006295,React
STU006295,C++
STU006298,Tableau
STU006298,SQL
STU006298,Deep Learning
STU006299,React
STU006299,NLP
STU006299,Node.js
STU006300,System Design
STU006300,Financial Modeling
STU006300,Kubernetes
STU006300,AWS
STU006301,Machine Learning
STU006301,SQL
STU006301,Deep Learning
STU006301,System Design
STU006301,Python
STU006302,Kubernetes
STU006302,Go
STU006302,Deep Learning
STU006302,Statistics
STU006304,Communication
STU006304,Kubernetes
STU006304,Java
STU006304,AWS
STU006305,Kubernetes
STU006305,Node.js
STU006305,Docker
STU006305,C++
STU006306,Spark
STU006306,Azure
STU006306,Statistics
STU006306,Kubernetes
STU006306,Excel
STU006307,Java
STU006307,Machine Learning
STU006307,Spark
STU006307,React
STU006307,AWS
STU006307,Problem Solving
STU006308,Communication
STU006308,Spark
STU006308,NLP
STU006308,Python
STU006308,Power BI
STU006308,Kubernetes
STU006309,Node.js
STU006309,Kubernetes
STU006309,Java
STU006312,Communication
STU006312,Excel
STU006312,JavaScript
STU006313,JavaScript
STU006313,Go
STU006313,Statistics
STU006313,NLP
STU006313,Node.js
STU006314,AWS
STU006314,Tableau
STU006314,Financial Modeling
STU006314,SQL
STU006315,System Design
STU006315,Deep Learning
STU006315,Docker
STU006315,Node.js
STU006316,Kubernetes
STU006316,Node.js
STU006316,NLP
STU006317,Problem Solving
STU006317,NLP
STU006317,Deep Learning
STU006317,Tableau
STU006319,Data Visualization
STU006319,Financial Modeling
STU006319,Statistics
STU006319,Deep Learning
STU006319,AWS
STU006323,System Design
STU006323,Azure
STU006323,JavaScript
STU006323,Spark
STU006323,Go
STU006325,Java
STU006325,Go
STU006325,System Design
STU006325,NLP
STU006326,Excel
STU006326,Kubernetes
STU006326,Machine Learning
STU006326,Docker
STU006327,Spark
STU006327,Data Visualization
STU006327,Machine Learning
STU006329,Problem Solving
STU006329,Power BI
STU006329,Java
STU006329,Kubernetes
STU006329,Node.js
STU006333,Communication
STU006333,C++
STU006333,Problem Solving
STU006333,Go
STU006334,Problem Solving
STU006334,Power BI
STU006334,Node.js
STU006334,JavaScript
STU006334,Communication
STU006335,Azure
STU006335,Machine Learning
STU006335,Problem Solving
STU006335,SQL
STU006338,Statistics
STU006338,Excel
STU006338,Node.js
STU006338,Power BI
STU006338,React
STU006338,Tableau
STU006339,NLP
STU006339,JavaScript
STU006339,Go
STU006339,AWS
STU006339,Java
STU006339,Kubernetes
STU006340,Node.js
STU006340,Statistics
STU006340,JavaScript
STU006341,Go
STU006341,AWS
STU006341,JavaScript
STU006341,C++
STU006341,Spark
STU006341,NLP
STU006342,Docker
STU006342,Communication
STU006342,Java
STU006345,Statistics
STU006345,SQL
STU006345,AWS
STU006345,NLP
STU006346,JavaScript
STU006346,Data Visualization
STU006346,Deep Learning
STU006346,Spark
STU006346,NLP
STU006346,Java
STU006348,AWS
STU006348,Statistics
STU006348,Kubernetes
STU006350,Machine Learning
STU006350,SQL
STU006350,Communication
STU006355,System Design
STU006355,Java
STU006355,Problem Solving
STU006355,Docker
STU006355,Statistics
STU006357,React
STU006357,SQL
STU006357,AWS
STU006359,Spark
STU006359,Machine Learning
STU006359,Docker
STU006360,SQL
STU006360,Power BI
STU006360,Java
STU006360,Statistics
STU006360,Tableau
STU006365,Spark
STU006365,Kubernetes
STU006365,Machine Learning
STU006368,Kubernetes
STU006368,Azure
STU006368,C++
STU006368,Python
STU006368,Docker
STU006369,Go
STU006369,Communication
STU006369,AWS
STU006370,Machine Learning
STU006370,Spark
STU006370,Tableau
STU006370,Data Visualization
STU006370,Power BI
STU006371,Deep Learning
STU006371,Python
STU006371,Data Visualization
STU006374,Data Visualization
STU006374,Kubernetes
STU006374,System Design
STU006374,C++
STU006374,Node.js
STU006375,AWS
STU006375,Java
STU006375,Excel
STU006377,C++
STU006377,Go
STU006377,Docker
STU006377,System Design
STU006377,Node.js
STU006377,Problem Solving
STU006378,System Design
STU006378,Financial Modeling
STU006378,Kubernetes
STU006378,NLP
STU006378,React
STU006379,Excel
STU006379,Spark
STU006379,React
STU006380,SQL
STU006380,Spark
STU006380,AWS
STU006380,Docker
STU006380,Node.js
STU006380,React
STU006381,System Design
STU006381,Excel
STU006381,React
STU006381,SQL
STU006381,Kubernetes
STU006381,Communication
STU006382,Kubernetes
STU006382,Tableau
STU006382,NLP
STU006383,Excel
STU006383,Financial Modeling
STU006383,AWS
STU006383,Spark
STU006383,Tableau
STU006385,AWS
STU006385,JavaScript
STU006385,System Design
STU006385,Spark
STU006388,Spark
STU006388,React
STU006388,JavaScript
STU006388,C++
STU006390,Kubernetes
STU006390,Machine Learning
STU006390,JavaScript
STU006390,Docker
STU006392,Java
STU006392,React
STU006392,Deep Learning
STU006394,React
STU006394,Tableau
STU006394,Power BI
STU006394,Python
STU006394,Kubernetes
STU006394,Spark
STU006395,Machine Learning
STU006395,Docker
STU006395,AWS
STU006395,NLP
STU006395,Deep Learning
STU006395,Azure
STU006396,Docker
STU006396,Python
STU006396,AWS
STU006396,Tableau
STU006396,Deep Learning
STU006396,Financial Modeling
STU006398,Node.js
STU006398,React
STU006398,Go
STU006398,C++
STU006398,Kubernetes
STU006398,Azure
STU006399,Java
STU006399,Node.js
STU006399,Problem Solving
STU006399,React
STU006401,AWS
STU006401,Spark
STU006401,Azure
STU006401,Communication
STU006401,Power BI
STU006403,AWS
STU006403,NLP
STU006403,Excel
STU006404,Java
STU006404,System Design
STU006404,Docker
STU006404,Communication
STU006404,Spark
STU006405,Excel
STU006405,SQL
STU006405,Problem Solving
STU006405,JavaScript
STU006406,Communication
STU006406,React
STU006406,Financial Modeling
STU006406,NLP
STU006406,System Design
STU006407,Azure
STU006407,Python
STU006407,System Design
STU006407,Node.js
STU006411,Data Visualization
STU006411,Java
STU006411,Azure
STU006411,Spark
STU006411,Machine Learning
STU006411,SQL
STU006412,NLP
STU006412,React
STU006412,Python
STU006412,Kubernetes
STU006412,Communication
STU006414,SQL
STU006414,Power BI
STU006414,Azure
STU006414,Deep Learning
STU006414,NLP
STU006416,Machine Learning
STU006416,React
STU006416,Go
STU006416,Spark
STU006416,Python
STU006417,AWS
STU006417,Tableau
STU006417,Node.js
STU006417,Data Visualization
STU006419,System Design
STU006419,AWS
STU006419,Java
STU006420,C++
STU006420,SQL
STU006420,Problem Solving
STU006420,Tableau
STU006420,Azure
STU006420,Excel
STU006423,Spark
STU006423,Docker
STU006423,Go
STU006423,Node.js
STU006423,Tableau
STU006426,C++
STU006426,Kubernetes
STU006426,Spark
STU006427,Spark
STU006427,Java
STU006427,React
STU006427,Tableau
STU006430,Statistics
STU006430,Go
STU006430,AWS
STU006432,SQL
STU006432,Problem Solving
STU006432,Financial Modeling
STU006432,Machine Learning
STU006432,Kubernetes
STU006433,Node.js
STU006433,Docker
STU006433,Machine Learning
STU006433,SQL
STU006433,Tableau
STU006433,Spark
STU006435,Azure
STU006435,C++
STU006435,Tableau
STU006437,C++
STU006437,Financial Modeling
STU006437,Tableau
STU006437,Machine Learning
STU006437,JavaScript
STU006439,NLP
STU006439,System Design
STU006439,Excel
STU006439,React
STU006440,Statistics
STU006440,Python
STU006440,Java
STU006440,NLP
STU006440,Azure
STU006441,Spark
STU006441,Communication
STU006441,System Design
STU006441,JavaScript
STU006441,SQL
STU006441,Deep Learning
STU006442,Python
STU006442,NLP
STU006442,Kubernetes
STU006442,Excel
STU006444,Java
STU006444,React
STU006444,Kubernetes
STU006445,System Design
STU006445,Statistics
STU006445,SQL
STU006445,Problem Solving
STU006445,Tableau
STU006445,Go
STU006446,Data Visualization
STU006446,Spark
STU006446,NLP
STU006446,Communication
STU006446,Java
STU006448,Financial Modeling
STU006448,Data Visualization
STU006448,Machine Learning
STU006448,Deep Learning
STU006448,Azure
STU006448,Excel
STU006450,React
STU006450,Docker
STU006450,JavaScript
STU006450,Machine Learning
STU006450,Financial Modeling
STU006457,Machine Learning
STU006457,Kubernetes
STU006457,Docker
STU006457,Node.js
STU006459,Azure
STU006459,Python
STU006459,AWS
STU006459,Machine Learning
STU006459,Kubernetes
STU006460,AWS
STU006460,Financial Modeling
STU006460,System Design
STU006461,Machine Learning
STU006461,Node.js
STU006461,Spark
STU006461,NLP
STU006462,Statistics
STU006462,Excel
STU006462,Kubernetes
STU006465,Data Visualization
STU006465,Excel
STU006465,Financial Modeling
STU006465,Machine Learning
STU006465,AWS
STU006465,Power BI
STU006466,Tableau
STU006466,Node.js
STU006466,Azure
STU006466,NLP
STU006466,JavaScript
STU006467,System Design
STU006467,Spark
STU006467,JavaScript
STU006468,Power BI
STU006468,Deep Learning
STU006468,Problem Solving
STU006468,React
STU006468,Azure
STU006469,AWS
STU006469,Node.js
STU006469,Go
STU006469,Kubernetes
STU006470,Kubernetes
STU006470,Machine Learning
STU006470,Docker
STU006470,NLP
STU006474,Azure
STU006474,Machine Learning
STU006474,C++
STU006474,Problem Solving
STU006475,System Design
STU006475,Excel
STU006475,JavaScript
STU006475,Node.js
STU006480,Go
STU006480,Problem Solving
STU006480,AWS
STU006480,Python
STU006481,System Design
STU006481,C++
STU006481,AWS
STU006482,Power BI
STU006482,React
STU006482,System Design
STU006482,Go
STU006482,Python
STU006483,Azure
STU006483,Docker
STU006483,Statistics
STU006483,System Design
STU006483,Kubernetes
STU006483,AWS
STU006484,Excel
STU006484,Azure
STU006484,Kubernetes
STU006484,NLP
STU006484,C++
STU006484,Java
STU006485,React
STU006485,Go
STU006485,Problem Solving
STU006485,Excel
STU006485,Azure
STU006486,Financial Modeling
STU006486,Kubernetes
STU006486,NLP
STU006487,Power BI
STU006487,Spark
STU006487,System Design
STU006487,Machine Learning
STU006487,SQL
STU006487,Tableau
STU006488,Machine Learning
STU006488,Azure
STU006488,Financial Modeling
STU006489,Kubernetes
STU006489,Problem Solving
STU006489,Data Visualization
STU006489,Power BI
STU006489,Statistics
STU006489,Machine Learning
STU006491,C++
STU006491,NLP
STU006491,Kubernetes
STU006491,JavaScript
STU006491,AWS
STU006493,Power BI
STU006493,Azure
STU006493,Kubernetes
STU006493,Communication
STU006493,React
STU006493,SQL
STU006494,Kubernetes
STU006494,Python
STU006494,Node.js
STU006494,SQL
STU006494,Spark
STU006494,Machine Learning
STU006495,SQL
STU006495,Kubernetes
STU006495,Java
STU006495,JavaScript
STU006495,Machine Learning
STU006495,NLP
STU006496,C++
STU006496,Python
STU006496,System Design
STU006496,SQL
STU006496,Machine Learning
STU006496,Go
STU006497,AWS
STU006497,Spark
STU006497,SQL
STU006497,Statistics
STU006497,System Design
STU006498,Data Visualization
STU006498,Communication
STU006498,JavaScript
STU006502,Excel
STU006502,Spark
STU006502,Java
STU006502,Go
STU006503,Machine Learning
STU006503,Deep Learning
STU006503,Communication
STU006504,Tableau
STU006504,C++
STU006504,Statistics
STU006507,System Design
STU006507,JavaScript
STU006507,React
STU006507,Tableau
STU006508,Machine Learning
STU006508,Docker
STU006508,Spark
STU006508,C++
STU006509,Go
STU006509,AWS
STU006509,Communication
STU006509,Spark
STU006509,C++
STU006509,Node.js
STU006510,Go
STU006510,SQL
STU006510,Python
STU006510,C++
STU006510,Node.js
STU006511,Excel
STU006511,Communication
STU006511,Problem Solving
STU006511,Docker
STU006511,Spark
STU006512,Java
STU006512,SQL
STU006512,Machine Learning
STU006514,Azure
STU006514,Excel
STU006514,Spark
STU006516,AWS
STU006516,Data Visualization
STU006516,Azure
STU006517,Machine Learning
STU006517,AWS
STU006517,C++
STU006517,Java
STU006517,JavaScript
STU006517,Deep Learning
STU006524,Go
STU006524,Node.js
STU006524,Machine Learning
STU006524,NLP
STU006524,C++
STU006527,Machine Learning
STU006527,Statistics
STU006527,Financial Modeling
STU006528,JavaScript
STU006528,System Design
STU006528,Communication
STU006529,Deep Learning
STU006529,Go
STU006529,Kubernetes
STU006529,React
STU006531,SQL
STU006531,Kubernetes
STU006531,Python
STU006531,Statistics
STU006532,Python
STU006532,Machine Learning
STU006532,Communication
STU006532,Financial Modeling
STU006532,SQL
STU006533,C++
STU006533,SQL
STU006533,Machine Learning
STU006533,Power BI
STU006533,Financial Modeling
STU006533,Problem Solving
STU006534,Kubernetes
STU006534,C++
STU006534,Machine Learning
STU006535,SQL
STU006535,Kubernetes
STU006535,AWS
STU006535,Machine Learning
STU006535,Node.js
STU006537,Kubernetes
STU006537,JavaScript
STU006537,Statistics
STU006537,AWS
STU006538,Power BI
STU006538,Docker
STU006538,Kubernetes
STU006538,JavaScript
STU006538,Node.js
STU006539,Spark
STU006539,Kubernetes
STU006539,System Design
STU006539,Financial Modeling
STU006540,Spark
STU006540,Java
STU006540,Deep Learning
STU006540,Communication
STU006541,Statistics
STU006541,NLP
STU006541,Financial Modeling
STU006541,Excel
STU006541,Docker
STU006541,Tableau
STU006542,Machine Learning
STU006542,React
STU006542,Financial Modeling
STU006542,JavaScript
STU006542,Node.js
STU006542,AWS
STU006546,Azure
STU006546,C++
STU006546,AWS
STU006546,Excel
STU006546,System Design
STU006546,Data Visualization
STU006547,Kubernetes
STU006547,Problem Solving
STU006547,Machine Learning
STU006547,Excel
STU006547,AWS
STU006547,System Design
STU006548,NLP
STU006548,AWS
STU006548,SQL
STU006548,Spark
STU006548,Deep Learning
STU006550,Statistics
STU006550,Deep Learning
STU006550,Power BI
STU006550,SQL
STU006550,Machine Learning
STU006551,Python
STU006551,Docker
STU006551,NLP
STU006551,Financial Modeling
STU006551,Deep Learning
STU006552,Kubernetes
STU006552,AWS
STU006552,React
STU006555,SQL
STU006555,Node.js
STU006555,NLP
STU006555,AWS
STU006555,Deep Learning
STU006555,Data Visualization
STU006557,Tableau
STU006557,Statistics
STU006557,Python
STU006557,System Design
STU006558,Tableau
STU006558,Financial Modeling
STU006558,Kubernetes
STU006558,AWS
STU006558,Machine Learning
STU006558,NLP
STU006559,System Design
STU006559,Azure
STU006559,Machine Learning
STU006559,Docker
STU006560,Statistics
STU006560,Azure
STU006560,Python
STU006560,Problem Solving
STU006560,Go
STU006561,Machine Learning
STU006561,Spark
STU006561,AWS
STU006561,Financial Modeling
STU006561,Python
STU006563,System Design
STU006563,SQL
STU006563,React
STU006567,AWS
STU006567,Statistics
STU006567,Problem Solving
STU006569,Financial Modeling
STU006569,Machine Learning
STU006569,Go
STU006569,C++
STU006569,Statistics
STU006569,Power BI
STU006571,System Design
STU006571,JavaScript
STU006571,Docker
STU006576,Kubernetes
STU006576,Azure
STU006576,Excel
STU006576,Python
STU006576,Communication
STU006577,AWS
STU006577,Financial Modeling
STU006577,Data Visualization
STU006577,Spark
STU006579,System Design
STU006579,Azure
STU006579,AWS
STU006579,Java
STU006579,React
STU006580,Spark
STU006580,Java
STU006580,Python
STU006580,System Design
STU006580,Docker
STU006581,Spark
STU006581,AWS
STU006581,System Design
STU006581,NLP
STU006581,SQL
STU006581,Kubernetes
STU006582,Machine Learning
STU006582,Go
STU006582,Node.js
STU006583,Deep Learning
STU006583,React
STU006583,Tableau
STU006583,NLP
STU006583,Kubernetes
STU006583,C++
STU006584,Node.js
STU006584,Spark
STU006584,NLP
STU006584,Excel
STU006584,Docker
STU006584,Problem Solving
STU006585,Node.js
STU006585,Tableau
STU006585,Kubernetes
STU006585,Java
STU006586,Java
STU006586,Tableau
STU006586,Deep Learning
STU006586,C++
STU006586,NLP
STU006587,Financial Modeling
STU006587,Docker
STU006587,Python
STU006587,AWS
STU006589,Power BI
STU006589,Spark
STU006589,Tableau
STU006589,Excel
STU006590,Statistics
STU006590,Spark
STU006590,Kubernetes
STU006591,Machine Learning
STU006591,Spark
STU006591,Node.js
STU006591,Data Visualization
STU006592,Problem Solving
STU006592,Tableau
STU006592,Spark
STU006592,Statistics
STU006593,Azure
STU006593,Python
STU006593,JavaScript
STU006593,System Design
STU006596,Node.js
STU006596,JavaScript
STU006596,Kubernetes
STU006596,AWS
STU006596,Spark
STU006597,Kubernetes
STU006597,Tableau
STU006597,Problem Solving
STU006597,System Design
STU006600,JavaScript
STU006600,Kubernetes
STU006600,C++
STU006600,Communication
STU006600,NLP
STU006600,Statistics
STU006602,System Design
STU006602,Machine Learning
STU006602,Kubernetes
STU006602,Java
STU006602,Statistics
STU006603,Machine Learning
STU006603,NLP
STU006603,Data Visualization
STU006603,Kubernetes
STU006604,Deep Learning
STU006604,Data Visualization
STU006604,AWS
STU006604,Go
STU006604,Excel
STU006604,Communication
STU006605,Tableau
STU006605,Power BI
STU006605,Azure
STU006605,Financial Modeling
STU006609,Spark
STU006609,Deep Learning
STU006609,Machine Learning
STU006609,Communication
STU006610,System Design
STU006610,NLP
STU006610,Java
STU006611,Node.js
STU006611,System Design
STU006611,Java
STU006611,Spark
STU006611,Financial Modeling
STU006611,JavaScript
STU006613,React
STU006613,System Design
STU006613,Python
STU006613,SQL
STU006616,Kubernetes
STU006616,Go
STU006616,SQL
STU006616,Spark
STU006616,NLP
STU006621,Kubernetes
STU006621,Azure
STU006621,Java
STU006621,System Design
STU006622,Kubernetes
STU006622,System Design
STU006622,Power BI
STU006622,Statistics
STU006623,Statistics
STU006623,React
STU006623,Data Visualization
STU006623,Spark
STU006623,Go
STU006624,AWS
STU006624,Power BI
STU006624,Data Visualization
STU006624,React
STU006624,Machine Learning
STU006625,Financial Modeling
STU006625,Java
STU006625,Spark
STU006625,Problem Solving
STU006625,C++
STU006627,Java
STU006627,Go
STU006627,Tableau
STU006628,Communication
STU006628,Docker
STU006628,Financial Modeling
STU006630,Financial Modeling
STU006630,Problem Solving
STU006630,Spark
STU006630,AWS
STU006630,Java
